EventId,Date,Time,Period,Actual,Forecast,Previous
CHF::ZEW Expectations::none,2024-12-23,17:00,dec,-20.0,,-12.4
EUR::Belgium CPI::m/m,2024-12-23,18:30,dec,0.40%,,0.16%
EUR::Belgium CPI::y/y,2024-12-23,18:30,dec,3.16%,,3.20%
ILS::Industrial Output::m/m,2024-12-23,19:00,oct,0.1%,,0.1%
BRL::BCB Focus Market Readout::none,2024-12-23,19:25,,,,
BRL::Current Account (USD)::none,2024-12-23,19:30,nov,-3.10B,-3.20B,-5.88B
BRL::Foreign direct investment (USD)::none,2024-12-23,19:30,nov,7.00B,7.14B,5.72B
MXN::Economic Activity::m/m,2024-12-23,20:00,oct,-0.70%,,0.10%
MXN::Economic Activity::y/y,2024-12-23,20:00,oct,0.70%,,0.30%
MXN::Trade Balance::none,2024-12-23,20:00,nov,-0.133B,,0.371B
MXN::Trade Balance (USD)::none,2024-12-23,20:00,nov,-0.775B,,0.331B
MXN::1st Half-Month CPI::none,2024-12-23,20:00,dec,0.42%,0.36%,0.37%
MXN::1st Half-Month Core CPI::none,2024-12-23,20:00,dec,0.50%,0.43%,0.04%
UAH::GDP::y/y,2024-12-23,20:00,q2,2.0%,,3.7%
PLN::M3 Money Supply::y/y,2024-12-23,21:00,nov,8.7%,8.4%,7.8%
CAD::GDP::m/m,2024-12-23,21:30,oct,0.3%,0.1%,0.2%
USD::Chicago Fed National Activity::none,2024-12-23,21:30,nov,-0.12,,-0.50
USD::Core Durable Goods Orders::m/m,2024-12-23,21:30,nov,-0.1%,0.3%,0.2%
USD::Durable Goods Orders::m/m,2024-12-23,21:30,nov,-1.1%,-0.3%,0.8%
USD::Durables Excluding Defense::m/m,2024-12-23,21:30,nov,-0.3%,,1.0%
CAD::GDP::m/m,2024-12-23,21:30,nov,-0.1%,,0.3%
USD::Goods Orders Non Defense Ex Air::m/m,2024-12-23,21:30,nov,0.7%,,-0.1%
CAD::IPPI::m/m,2024-12-23,21:30,nov,0.6%,0.3%,1.2%
CAD::IPPI::y/y,2024-12-23,21:30,nov,2.2%,,1.1%
CAD::RMPI::m/m,2024-12-23,21:30,nov,-0.5%,0.4%,4.0%
CAD::RMPI::y/y,2024-12-23,21:30,nov,2.0%,,-2.6%
USD::Building Permits::none,2024-12-23,22:30,nov,1.493M,1.505M,1.419M
USD::Building Permits::m/m,2024-12-23,22:30,nov,5.2%,6.1%,-0.4%
USD::New Home Sales::none,2024-12-23,23:00,nov,664K,666K,627K
USD::New Home Sales::m/m,2024-12-23,23:00,nov,5.9%,,-14.8%
USD::CB Consumer Confidence::none,2024-12-23,23:00,dec,104.7,112.9,112.8
USD::3-Month Bill Auction::none,2024-12-23,23:00,,4.240%,,4.250%
USD::6-Month Bill Auction::none,2024-12-23,23:00,,4.170%,,4.160%
NA::Argentina - Christmas::none,2024-12-24,All Day,,,,
NA::Australia - Christmas - Early close at 14:10::none,2024-12-24,,,,,
NA::Austria - Christmas::none,2024-12-24,All Day,,,,
NA::Belgium - Christmas - Early close at 13:55::none,2024-12-24,,,,,
NA::Brazil - Christmas::none,2024-12-24,All Day,,,,
NA::Bulgaria - Christmas::none,2024-12-24,All Day,,,,
NA::Croatia - Christmas::none,2024-12-24,All Day,,,,
NA::Cyprus - Christmas::none,2024-12-24,All Day,,,,
NA::Czech Republic - Christmas::none,2024-12-24,All Day,,,,
NA::Denmark - Christmas::none,2024-12-24,All Day,,,,
NA::Estonia - Christmas::none,2024-12-24,All Day,,,,
NA::Finland - Christmas::none,2024-12-24,All Day,,,,
NA::France - Christmas - Early close at 14:05::none,2024-12-24,,,,,
NA::Germany - Christmas::none,2024-12-24,All Day,,,,
NA::Greece - Christmas::none,2024-12-24,All Day,,,,
NA::Hong Kong - Christmas - Early close at 12:00::none,2024-12-24,,,,,
NA::Hungary - Christmas::none,2024-12-24,All Day,,,,
NA::Iceland - Christmas::none,2024-12-24,All Day,,,,
NA::Ireland - Christmas - Early close at 12:28::none,2024-12-24,,,,,
NA::Italy - Christmas::none,2024-12-24,All Day,,,,
NA::Latvia - Christmas::none,2024-12-24,All Day,,,,
NA::Lithuania - Christmas::none,2024-12-24,All Day,,,,
NA::Luxembourg - Christmas - Early close at 14:00::none,2024-12-24,,,,,
NA::Malta - Christmas::none,2024-12-24,All Day,,,,
NA::Mauritius - Christmas - Early close at 12:00::none,2024-12-24,,,,,
NA::Netherlands - Christmas - Early close at 13:55::none,2024-12-24,,,,,
NA::New Zealand - Christmas - Early close at 12:45::none,2024-12-24,,,,,
NA::Norway - Christmas::none,2024-12-24,All Day,,,,
NA::Peru - Christmas - Early close at 11:52::none,2024-12-24,,,,,
NA::Philippines - Christmas::none,2024-12-24,All Day,,,,
NA::Poland - Christmas::none,2024-12-24,All Day,,,,
NA::Portugal - Christmas - Early close at 14:05::none,2024-12-24,,,,,
NA::Singapore - Christmas - Early close at 12:00::none,2024-12-24,,,,,
NA::Slovakia - Christmas::none,2024-12-24,All Day,,,,
NA::Slovenia - Christmas::none,2024-12-24,All Day,,,,
NA::Spain - Christmas - Early close at 14:00::none,2024-12-24,,,,,
NA::Sweden - Christmas::none,2024-12-24,All Day,,,,
NA::Switzerland - Christmas::none,2024-12-24,All Day,,,,
NA::United Kingdom - Christmas - Early close at 12:30::none,2024-12-24,,,,,
NA::United States - Christmas - Early close at 13:00::none,2024-12-24,,,,,
NA::Venezuela - Christmas::none,2024-12-24,All Day,,,,
USD::52-Week Bill Auction::none,2024-12-24,00:35,,4.070%,,4.190%
USD::2-Year Note Auction::none,2024-12-24,02:00,,4.335%,,4.274%
CAD::BOC Summary of Deliberations::none,2024-12-24,02:30,,,,
KRW::Consumer Confidence::none,2024-12-24,05:00,dec,88.4,,100.7
AUD::RBA Meeting Minutes::none,2024-12-24,08:30,,,,
JPY::BoJ Core CPI::y/y,2024-12-24,13:00,,1.7%,1.5%,1.5%
EUR::Dutch GDP::q/q,2024-12-24,13:30,q3,0.8%,0.8%,1.0%
EUR::Dutch GDP::y/y,2024-12-24,13:30,q3,1.7%,1.7%,0.8%
USD::Redbook::y/y,2024-12-24,21:55,,5.9%,,4.8%
USD::Richmond Manufacturing Index::none,2024-12-24,23:00,dec,-10,-10,-14
USD::Richmond Manufacturing Shipments::none,2024-12-24,23:00,dec,-11,,-12
USD::Richmond Services Index::none,2024-12-24,23:00,dec,23,,9
USD::Atlanta Fed GDPNow::none,2024-12-25,00:00,q4,3.1%,3.1%,3.1%
NA::Argentina - Christmas::none,2024-12-25,All Day,,,,
NA::Australia - Christmas::none,2024-12-25,All Day,,,,
NA::Austria - Christmas::none,2024-12-25,All Day,,,,
NA::Bangladesh - Christmas::none,2024-12-25,All Day,,,,
NA::Belgium - Christmas::none,2024-12-25,All Day,,,,
NA::Bosnia-Herzegovina - Christmas::none,2024-12-25,All Day,,,,
NA::Botswana - Christmas::none,2024-12-25,All Day,,,,
NA::Brazil - Christmas::none,2024-12-25,All Day,,,,
NA::Bulgaria - Christmas::none,2024-12-25,All Day,,,,
NA::Canada - Christmas::none,2024-12-25,All Day,,,,
NA::Chile - Christmas::none,2024-12-25,All Day,,,,
NA::Colombia - Christmas::none,2024-12-25,All Day,,,,
NA::Costa Rica - Christmas::none,2024-12-25,All Day,,,,
NA::Croatia - Christmas::none,2024-12-25,All Day,,,,
NA::Cyprus - Christmas::none,2024-12-25,All Day,,,,
NA::Czech Republic - Christmas::none,2024-12-25,All Day,,,,
NA::Denmark - Christmas::none,2024-12-25,All Day,,,,
NA::Estonia - Christmas::none,2024-12-25,All Day,,,,
NA::Finland - Christmas::none,2024-12-25,All Day,,,,
NA::France - Christmas::none,2024-12-25,All Day,,,,
NA::Germany - Christmas::none,2024-12-25,All Day,,,,
NA::Greece - Christmas::none,2024-12-25,All Day,,,,
NA::Hong Kong - Christmas::none,2024-12-25,All Day,,,,
NA::Hungary - Christmas::none,2024-12-25,All Day,,,,
NA::Iceland - Christmas::none,2024-12-25,All Day,,,,
NA::India - Christmas::none,2024-12-25,All Day,,,,
NA::Indonesia - Christmas::none,2024-12-25,All Day,,,,
NA::Ireland - Christmas::none,2024-12-25,All Day,,,,
NA::Italy - Christmas::none,2024-12-25,All Day,,,,
NA::Jamaica - Christmas::none,2024-12-25,All Day,,,,
NA::Jordan - Christmas::none,2024-12-25,All Day,,,,
NA::Kenya - Christmas::none,2024-12-25,All Day,,,,
NA::Latvia - Christmas::none,2024-12-25,All Day,,,,
NA::Lebanon - Christmas::none,2024-12-25,All Day,,,,
NA::Lithuania - Christmas::none,2024-12-25,All Day,,,,
NA::Luxembourg - Christmas::none,2024-12-25,All Day,,,,
NA::Malaysia - Christmas::none,2024-12-25,All Day,,,,
NA::Malta - Christmas::none,2024-12-25,All Day,,,,
NA::Mauritius - Christmas::none,2024-12-25,All Day,,,,
NA::Mexico - Christmas::none,2024-12-25,All Day,,,,
NA::Namibia - Christmas - Early close at 12:00::none,2024-12-25,,,,,
NA::Netherlands - Christmas::none,2024-12-25,All Day,,,,
NA::New Zealand - Christmas::none,2024-12-25,All Day,,,,
NA::Nigeria - Christmas::none,2024-12-25,All Day,,,,
NA::Norway - Christmas::none,2024-12-25,All Day,,,,
NA::Pakistan - Quaid-e-Azam Day::none,2024-12-25,All Day,,,,
NA::Palestinian Territory - Christmas::none,2024-12-25,All Day,,,,
NA::Peru - Christmas::none,2024-12-25,All Day,,,,
NA::Philippines - Christmas::none,2024-12-25,All Day,,,,
NA::Poland - Christmas::none,2024-12-25,All Day,,,,
NA::Portugal - Christmas::none,2024-12-25,All Day,,,,
NA::Romania - Christmas::none,2024-12-25,All Day,,,,
NA::Rwanda - Christmas::none,2024-12-25,All Day,,,,
NA::Singapore - Christmas::none,2024-12-25,All Day,,,,
NA::Slovakia - Christmas::none,2024-12-25,All Day,,,,
NA::Slovenia - Christmas::none,2024-12-25,All Day,,,,
NA::South Africa - Christmas::none,2024-12-25,All Day,,,,
NA::South Korea - Christmas::none,2024-12-25,All Day,,,,
NA::Spain - Christmas::none,2024-12-25,All Day,,,,
NA::Sri Lanka - Christmas::none,2024-12-25,All Day,,,,
NA::Sweden - Christmas::none,2024-12-25,All Day,,,,
NA::Switzerland - Christmas::none,2024-12-25,All Day,,,,
NA::Tanzania - Christmas::none,2024-12-25,All Day,,,,
NA::Ukraine - Christmas::none,2024-12-25,All Day,,,,
NA::United Kingdom - Christmas::none,2024-12-25,All Day,,,,
NA::United States - Christmas::none,2024-12-25,All Day,,,,
NA::Venezuela - Christmas::none,2024-12-25,All Day,,,,
NA::Zimbabwe - Christmas::none,2024-12-25,All Day,,,,
USD::5-Year Note Auction::none,2024-12-25,00:30,,4.478%,,4.197%
USD::API Weekly Crude Oil Stock::none,2024-12-25,05:30,,-3.200M,,-4.700M
JPY::Corporate Services Price Index (CSPI)::y/y,2024-12-25,07:50,,3.0%,3.0%,2.9%
JPY::BOJ Gov Ueda Speaks::none,2024-12-25,12:20,,,,
JPY::Coincident Indicator::m/m,2024-12-25,13:00,oct,2.8%,2.5%,1.3%
JPY::Leading Index::none,2024-12-25,13:00,oct,109.1,108.6,109.1
JPY::Leading Index::m/m,2024-12-25,13:00,oct,0.2%,-0.3%,2.2%
THB::Custom-Based Export Data::none,2024-12-25,14:30,nov,8.20%,,14.60%
THB::Custom-Based Import Data::none,2024-12-25,14:30,nov,0.90%,,15.90%
THB::Custom-Based Trade Data (USD)::none,2024-12-25,14:30,nov,-0.220B,,-0.790B
TRY::Capacity Utilization::none,2024-12-25,15:00,dec,75.8%,,76.1%
TRY::Manufacturing Confidence::none,2024-12-25,15:00,dec,99.1,,100.4
RUB::Industrial Production::y/y,2024-12-26,00:00,nov,3.7%,3.5%,4.8%
NA::Australia - Boxing Day::none,2024-12-26,All Day,,,,
NA::Austria - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Belgium - Boxing Day::none,2024-12-26,All Day,,,,
NA::Botswana - Boxing Day::none,2024-12-26,All Day,,,,
NA::Bulgaria - Christmas::none,2024-12-26,All Day,,,,
NA::Canada - Boxing Day::none,2024-12-26,All Day,,,,
NA::Croatia - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Cyprus - Boxing Day::none,2024-12-26,All Day,,,,
NA::Czech Republic - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Denmark - Christmas::none,2024-12-26,All Day,,,,
NA::Estonia - Boxing Day::none,2024-12-26,All Day,,,,
NA::Finland - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::France - Boxing Day::none,2024-12-26,All Day,,,,
NA::Germany - Boxing Day::none,2024-12-26,All Day,,,,
NA::Greece - Christmas::none,2024-12-26,All Day,,,,
NA::Hong Kong - The first weekday after Christmas Day::none,2024-12-26,All Day,,,,
NA::Hungary - Christmas::none,2024-12-26,All Day,,,,
NA::Iceland - Boxing Day::none,2024-12-26,All Day,,,,
NA::Indonesia - Christmas::none,2024-12-26,All Day,,,,
NA::Ireland - Boxing Day::none,2024-12-26,All Day,,,,
NA::Italy - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Jamaica - Boxing Day::none,2024-12-26,All Day,,,,
NA::Kenya - Boxing Day::none,2024-12-26,All Day,,,,
NA::Latvia - Boxing Day::none,2024-12-26,All Day,,,,
NA::Lithuania - Boxing Day::none,2024-12-26,All Day,,,,
NA::Luxembourg - Boxing Day::none,2024-12-26,All Day,,,,
NA::Malta - Christmas::none,2024-12-26,All Day,,,,
NA::Netherlands - Boxing Day::none,2024-12-26,All Day,,,,
NA::New Zealand - Boxing Day::none,2024-12-26,All Day,,,,
NA::Nigeria - Boxing Day::none,2024-12-26,All Day,,,,
NA::Norway - Boxing Day::none,2024-12-26,All Day,,,,
NA::Poland - Boxing Day::none,2024-12-26,All Day,,,,
NA::Portugal - Boxing Day::none,2024-12-26,All Day,,,,
NA::Romania - Christmas::none,2024-12-26,All Day,,,,
NA::Rwanda - Boxing Day::none,2024-12-26,All Day,,,,
NA::Slovakia - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Slovenia - Independence Day::none,2024-12-26,All Day,,,,
NA::South Africa - Boxing Day::none,2024-12-26,All Day,,,,
NA::Spain - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Sweden - Boxing Day::none,2024-12-26,All Day,,,,
NA::Switzerland - St. Stephen's Day::none,2024-12-26,All Day,,,,
NA::Tanzania - Boxing Day::none,2024-12-26,All Day,,,,
NA::United Kingdom - Boxing Day::none,2024-12-26,All Day,,,,
NA::Zimbabwe - Boxing Day::none,2024-12-26,All Day,,,,
JPY::Foreign Bonds Buying::none,2024-12-26,07:50,,-919.2B,,708.7B
JPY::Foreign Investments in Japanese Stocks::none,2024-12-26,07:50,,"-1,022.6B",,-586.4B
PHP::Philippines PPI::y/y,2024-12-26,11:30,oct,-0.3%,,-1.4%
JPY::2-Year JGB Auction::none,2024-12-26,11:35,,0.602%,,0.454%
JPY::Construction Orders::y/y,2024-12-26,13:00,nov,-10.2%,,44.6%
SGD::Industrial Production::m/m,2024-12-26,13:00,nov,-0.4%,,0.1%
SGD::Industrial Production::y/y,2024-12-26,13:00,nov,8.5%,10.0%,1.2%
PHP::Budget Balance::none,2024-12-26,14:00,nov,-213.0B,,6.3B
EUR::Spanish PPI::y/y,2024-12-26,16:00,nov,0.9%,,-3.9%
ZMK::CPI::m/m,2024-12-26,16:00,dec,1.2%,,1.6%
ZMK::CPI::y/y,2024-12-26,16:00,dec,16.7%,,16.5%
EUR::France Jobseekers Total::none,2024-12-26,19:00,nov,"2,935.0K",,"2,891.5K"
TRY::One-Week Repo Rate::none,2024-12-26,19:00,dec,47.50%,48.50%,50.00%
TRY::Overnight Borrowing Rate::none,2024-12-26,19:00,dec,44.50%,,47.00%
TRY::Overnight Lending Rate::none,2024-12-26,19:00,dec,50.50%,,53.00%
TRY::Gross FX Reserves::none,2024-12-26,19:30,,92.39B,,98.18B
INR::M3 Money Supply::none,2024-12-26,19:30,,10.7%,,10.0%
TRY::Net FX Reserves::none,2024-12-26,19:30,,61.81%,,65.48%
RUB::Central Bank reserves (USD)::none,2024-12-26,21:00,,609.8B,,618.2B
USD::Continuing Jobless Claims::none,2024-12-26,21:30,,"1,910K","1,880K","1,864K"
USD::Initial Jobless Claims::none,2024-12-26,21:30,,219K,223K,220K
USD::Jobless Claims 4-Week Avg.::none,2024-12-26,21:30,,226.50K,,225.50K
NA::Hungary - Christmas::none,2024-12-27,All Day,,,,
USD::4-Week Bill Auction::none,2024-12-27,00:30,,4.260%,,4.230%
USD::8-Week Bill Auction::none,2024-12-27,00:30,,4.265%,,4.230%
BRL::Foreign Exchange Flows::none,2024-12-27,01:30,,-11.640B,,-4.146B
USD::M2 Money Supply::m/m,2024-12-27,02:00,nov,21.45T,,21.34T
USD::7-Year Note Auction::none,2024-12-27,02:00,,4.532%,,4.183%
EGP::Interest Rate Decision::none,2024-12-27,02:00,,27.25%,27.25%,27.25%
EGP::Overnight Lending Rate::none,2024-12-27,02:00,,28.25%,28.25%,28.25%
ARS::Retail Sales::y/y,2024-12-27,03:00,oct,127.1%,,161.0%
KRW::Manufacturing BSI Index::none,2024-12-27,05:00,,62,,68
USD::Fed's Balance Sheet::none,2024-12-27,05:30,,"6,886B",,"6,889B"
USD::Reserve Balances with Federal Reserve Banks::none,2024-12-27,05:30,,3.218T,,3.237T
JPY::Jobs/applications ratio::none,2024-12-27,07:30,nov,1.25,1.25,1.25
JPY::Unemployment Rate::none,2024-12-27,07:30,nov,2.5%,2.5%,2.5%
JPY::CPI Tokyo Ex Food & Energy::y/y,2024-12-27,07:30,dec,1.1%,,1.2%
JPY::CPI Tokyo Ex Food and Energy::m/m,2024-12-27,07:30,dec,0.0%,,0.1%
JPY::Tokyo CPI::y/y,2024-12-27,07:30,dec,3.0%,,2.6%
JPY::Tokyo Core CPI::y/y,2024-12-27,07:30,dec,2.4%,2.5%,2.2%
JPY::Industrial Production forecast 2m ahead::m/m,2024-12-27,07:50,jan,1.3%,,-0.5%
JPY::Industrial Production::m/m,2024-12-27,07:50,nov,-2.3%,-3.4%,2.8%
JPY::Large Retailers' Sales::m/m,2024-12-27,07:50,nov,1.8%,,-0.2%
JPY::Large Scale Retail Sales YoY::y/y,2024-12-27,07:50,nov,3.0%,,-1.0%
JPY::Retail Sales::y/y,2024-12-27,07:50,nov,2.8%,1.5%,1.3%
JPY::Industrial Production forecast 1m ahead::m/m,2024-12-27,07:50,dec,2.1%,,-2.2%
JPY::BoJ Summary of Opinions::none,2024-12-27,07:50,,,,
CNY::Chinese Industrial profit YTD::none,2024-12-27,09:30,nov,-4.7%,,-4.3%
THB::Industrial Production::y/y,2024-12-27,12:00,nov,-3.58%,-0.50%,-0.62%
JPY::Housing Starts::y/y,2024-12-27,13:00,nov,-1.8%,-0.1%,-2.9%
NOK::Core Retail Sales::m/m,2024-12-27,15:00,nov,0.3%,,0.3%
THB::Current account::none,2024-12-27,15:00,nov,2.000B,,0.700B
THB::Exports::y/y,2024-12-27,15:00,nov,9.10%,,14.20%
THB::Imports::y/y,2024-12-27,15:00,nov,2.30%,,17.10%
EUR::Lithuania Retail Sales::m/m,2024-12-27,15:00,nov,-1.7%,,5.3%
EUR::Lithuania Retail Sales::y/y,2024-12-27,15:00,nov,7.0%,,7.9%
THB::Private Consumption::m/m,2024-12-27,15:00,nov,-0.4%,,0.8%
THB::Private Investment::m/m,2024-12-27,15:00,nov,-1.8%,,4.5%
SEK::Trade Balance::none,2024-12-27,15:00,nov,7.20B,,1.10B
THB::Trade account::none,2024-12-27,15:00,nov,2.00B,,1.40B
THB::Currency Swaps (USD)::none,2024-12-27,15:30,,26.3B,,26.7B
THB::Foreign Reserves (USD)::none,2024-12-27,15:30,,236.2B,,237.9B
EUR::Spanish Retail Sales::y/y,2024-12-27,16:00,nov,1.0%,2.8%,3.4%
BRL::IGP-M Inflation Index::m/m,2024-12-27,19:00,dec,0.94%,1.10%,1.30%
BRL::Bank lending::m/m,2024-12-27,19:30,nov,1.2%,,0.5%
INR::Balance of Payments (USD)::none,2024-12-27,19:30,q3,18.600B,,5.200B
INR::Current Account % of GDP::q/q,2024-12-27,19:30,q3,-1.20%,,-1.10%
INR::Current Account (USD)::none,2024-12-27,19:30,q3,-11.20B,,-9.70B
INR::Trade Balance (USD)::none,2024-12-27,19:30,q3,-75.300B,,-65.100B
"INR::FX Reserves, USD::none",2024-12-27,19:30,,644.39B,,652.87B
BRL::Unemployment Rate::none,2024-12-27,20:00,nov,6.1%,6.1%,6.2%
BRL::Mid-Month CPI::m/m,2024-12-27,20:00,dec,0.34%,0.45%,0.62%
BRL::Mid-Month CPI::y/y,2024-12-27,20:00,dec,4.71%,4.82%,4.77%
BRL::CAGED Net Payroll Jobs::none,2024-12-27,21:00,nov,106.63K,129.50K,132.71K
USD::Goods Trade Balance::none,2024-12-27,21:30,nov,-102.86B,-101.30B,-98.26B
USD::Retail Inventories Ex Auto::none,2024-12-27,21:30,nov,0.6%,,0.3%
USD::Wholesale Inventories::m/m,2024-12-27,21:30,nov,-0.2%,0.1%,0.1%
COP::Unemployment Rate::none,2024-12-27,23:00,nov,8.2%,,9.1%
COP::Urban Unemployment Rate::none,2024-12-27,23:00,nov,8.0%,,9.5%
USD::Natural Gas Storage::none,2024-12-27,23:30,,-93B,-100B,-125B
USD::Crude Oil Imports::none,2024-12-28,02:00,,0.995M,,-1.131M
USD::Crude Oil Inventories::none,2024-12-28,02:00,,-4.237M,-0.700M,-0.934M
USD::Cushing Crude Oil Inventories::none,2024-12-28,02:00,,-0.320M,,0.108M
USD::Distillate Fuel Production::none,2024-12-28,02:00,,0.178M,,-0.135M
USD::EIA Refinery Crude Runs::w/w,2024-12-28,02:00,,0.205M,,-0.048M
USD::EIA Weekly Distillates Stocks::none,2024-12-28,02:00,,-1.694M,-0.700M,-3.180M
USD::EIA Weekly Refinery Utilization Rates::w/w,2024-12-28,02:00,,0.7%,,-0.6%
USD::Gasoline Inventories::none,2024-12-28,02:00,,1.630M,-1.000M,2.348M
USD::Gasoline Production::none,2024-12-28,02:00,,0.051M,,-0.173M
USD::Heating Oil Stockpiles::none,2024-12-28,02:00,,-0.062M,,-0.304M
USD::U.S. Baker Hughes Oil Rig Count::none,2024-12-28,02:00,,483,483,483
USD::U.S. Baker Hughes Total Rig Count::none,2024-12-28,02:00,,589,,589
EUR::Latvian Retail Sales::m/m,2024-12-28,19:00,nov,1.10%,,0.60%
EUR::Latvian Retail Sales::y/y,2024-12-28,19:00,nov,2.70%,,-0.10%
RUB::Russian Real Wage Growth::y/y,2024-12-29,00:00,oct,7.2%,7.7%,8.4%
RUB::GDP Monthly::y/y,2024-12-29,00:00,nov,3.6%,,3.2%
RUB::Retail Sales::y/y,2024-12-29,00:00,nov,6.0%,5.0%,5.2%
RUB::Unemployment Rate::none,2024-12-29,00:00,nov,2.3%,2.3%,2.3%
RUB::Business Confidence::none,2024-12-29,02:00,dec,6.9,,7.0
SAR::M3 Money Supply::y/y,2024-12-29,23:00,nov,10.30%,,9.20%
SAR::Private Sector Loans::y/y,2024-12-29,23:00,nov,12.70%,,12.10%
NA::Philippines - Rizal Day::none,2024-12-30,All Day,,,,
KRW::Industrial Production::m/m,2024-12-30,07:00,nov,-0.7%,-0.4%,0.0%
KRW::Industrial Production::y/y,2024-12-30,07:00,nov,0.1%,0.4%,6.3%
KRW::Retail Sales::m/m,2024-12-30,07:00,nov,0.4%,,-0.8%
KRW::Service Sector Output::m/m,2024-12-30,07:00,nov,-0.2%,,0.6%
BHD::CPI::m/m,2024-12-30,13:10,nov,-0.40%,,0.00%
BHD::CPI::y/y,2024-12-30,13:10,nov,0.40%,,0.30%
EUR::Finnish Consumer Confidence::none,2024-12-30,14:00,dec,-8.6,,-7.4
EUR::Finnish Industrial Confidence::none,2024-12-30,14:00,dec,-9,,-7
SEK::Household Lending Growth::y/y,2024-12-30,15:00,nov,1.6%,,1.4%
SEK::M3 Money Supply::none,2024-12-30,15:00,nov,"4,779.9B",,"4,769.1B"
TRY::Turkish Economic Confidence Index::none,2024-12-30,15:00,dec,98.80,,97.10
INR::Foreign Debt (USD)::none,2024-12-30,15:00,q3,711.8B,,682.3B
EUR::Austrian PPI::m/m,2024-12-30,16:00,nov,0.4%,,0.3%
EUR::Austrian PPI::y/y,2024-12-30,16:00,nov,-2.0%,,-2.3%
EUR::Core CPI::y/y,2024-12-30,16:00,dec,2.6%,,2.4%
CHF::KOF Leading Indicators::none,2024-12-30,16:00,dec,99.5,101.1,102.9
EUR::Spanish CPI::m/m,2024-12-30,16:00,dec,0.4%,0.3%,0.2%
EUR::Spanish CPI::y/y,2024-12-30,16:00,dec,2.8%,2.6%,2.4%
EUR::Spanish HICP::m/m,2024-12-30,16:00,dec,0.4%,0.3%,0.0%
EUR::Spanish HICP::y/y,2024-12-30,16:00,dec,2.8%,2.6%,2.4%
HKD::Exports::m/m,2024-12-30,16:30,nov,2.1%,,3.5%
HKD::Imports::m/m,2024-12-30,16:30,nov,5.7%,,4.5%
HKD::Trade Balance::none,2024-12-30,16:30,nov,-43.4B,,-31.0B
NOK::Central Bank Currency Purchase::none,2024-12-30,17:00,jan,250.0M,,150.0M
EUR::Spanish Current account::none,2024-12-30,17:00,oct,4.93B,,3.60B
EUR::Greek PPI::y/y,2024-12-30,18:00,nov,-1.2%,,-2.3%
ZAR::Budget Balance::m/m,2024-12-30,18:30,nov,-4.46B,,-46.08B
EUR::Portuguese CPI::m/m,2024-12-30,19:00,dec,0.1%,,-0.2%
EUR::Portuguese CPI::y/y,2024-12-30,19:00,dec,3.0%,,2.5%
BRL::BCB Focus Market Readout::none,2024-12-30,19:25,,,,
BRL::Budget Balance::none,2024-12-30,19:30,nov,-99.100B,-83.400B,-74.681B
BRL::Budget Surplus::none,2024-12-30,19:30,nov,-6.600B,,36.883B
BRL::Gross Debt-to-GDP ratio::m/m,2024-12-30,19:30,nov,77.7%,78.9%,78.6%
BRL::Net Debt-to-GDP ratio::none,2024-12-30,19:30,nov,61.2%,,62.1%
CLP::Unemployment Rate::none,2024-12-30,20:00,nov,8.2%,8.5%,8.6%
KWD::M2 Money Supply::y/y,2024-12-30,22:00,nov,4.24%,,3.22%
USD::Chicago PMI::none,2024-12-30,22:45,dec,36.9,42.7,40.2
USD::Pending Home Sales::m/m,2024-12-30,23:00,nov,2.2%,0.9%,1.8%
USD::Pending Home Sales Index::none,2024-12-30,23:00,nov,79.0,,77.3
USD::Dallas Fed Mfg Business Index::none,2024-12-30,23:30,dec,3.4,,-2.7
NA::Argentina - New Year's Day::none,2024-12-31,All Day,,,,
NA::Australia - New Year's Day - Early close at 14:10::none,2024-12-31,,,,,
NA::Austria - New Year's Day::none,2024-12-31,All Day,,,,
NA::Bangladesh - Market Holiday::none,2024-12-31,All Day,,,,
NA::Belgium - New Year's Day - Early close at 13:55::none,2024-12-31,,,,,
NA::Brazil - New Year's Day::none,2024-12-31,All Day,,,,
NA::Croatia - New Year's Day::none,2024-12-31,All Day,,,,
NA::Czech Republic - Bank Holiday::none,2024-12-31,All Day,,,,
NA::Denmark - New Year's Day::none,2024-12-31,All Day,,,,
NA::Estonia - New Year's Day::none,2024-12-31,All Day,,,,
NA::Finland - New Year's Day::none,2024-12-31,All Day,,,,
NA::France - New Year's Day - Early close at 14:05::none,2024-12-31,,,,,
NA::Germany - New Year's Day::none,2024-12-31,All Day,,,,
NA::Hong Kong - New Year's Day - Early close at 12:00::none,2024-12-31,,,,,
NA::Hungary - New Year's Day::none,2024-12-31,All Day,,,,
