EventId,Date,Time,Actual,Forecast,Previous
NZD::rbnz interest rate decision::none,2008-10-23,04:00,6.50%,6.50%,7.50%
USD::fed's balance sheet::none,2008-10-23,04:30,"1,802.60B",,"1,770.81B"
JPY::adjusted trade balance::none,2008-10-23,07:50,-0.03T,0.14T,-0.11T
EUR::french consumer spending::m/m,2008-10-23,14:45,0.6%,-0.1%,-0.3%
EUR::current account::none,2008-10-23,16:00,-8.4B,-5.0B,-1.7B
GBP::gross mortgage approvals::none,2008-10-23,16:30,23.4K,,21.1K
GBP::retail sales::m/m,2008-10-23,16:30,-0.4%,-0.8%,1.2%
EUR::industrial new orders::m/m,2008-10-23,17:00,-1.2%,0.3%,1.0%
USD::initial jobless claims::none,2008-10-23,20:30,478K,470K,461K
USD::house price index::m/m,2008-10-23,22:00,-0.6%,-0.5%,-0.6%
CAD::boc monetary policy report::none,2008-10-23,22:30,,,
EUR::german import price index::m/m,2008-10-24,14:00,-1.0%,-0.8%,-0.8%
GBP::gdp::q/q,2008-10-24,16:30,-0.5%,-0.2%,0.0%
GBP::index of services::none,2008-10-24,16:30,-0.3%,-0.1%,0.0%
CAD::cpi::m/m,2008-10-24,19:00,0.1%,-0.1%,-0.2%
CAD::core cpi::m/m,2008-10-24,19:00,0.4%,0.3%,0.3%
USD::existing home sales::none,2008-10-24,22:00,5.18M,4.95M,4.91M
USD::u.s. baker hughes oil rig count::none,2008-10-25,01:00,423,,428
AUD::cftc aud speculative net positions::none,2008-10-25,03:30,-7.2K,,-7.0K
CAD::cftc cad speculative net positions::none,2008-10-25,03:30,-12.4K,,-17.9K
CHF::cftc chf speculative net positions::none,2008-10-25,03:30,-15.9K,,-13.1K
EUR::cftc eur speculative net positions::none,2008-10-25,03:30,-30.6K,,-30.1K
GBP::cftc gbp speculative net positions::none,2008-10-25,03:30,-36.7K,,-31.5K
JPY::cftc jpy speculative net positions::none,2008-10-25,03:30,30.1K,,29.9K
MXN::cftc mxn speculative net positions::none,2008-10-25,03:30,0.4K,,3.1K
NZD::cftc nzd speculative net positions::none,2008-10-25,03:30,-4.2K,,-4.6K
USD::cftc silver speculative net positions::none,2008-10-25,03:30,13.6K,,16.9K
USD::cftc gold speculative net positions::none,2008-10-25,03:30,99.2K,,106.8K
USD::cftc crude oil speculative net positions::none,2008-10-25,04:30,0.5k,,-1.9k
JPY::corporate services price index (cspi)::y/y,2008-10-27,07:50,0.1%,1.2%,1.4%
EUR::m3 money supply::y/y,2008-10-27,17:00,8.6%,8.5%,8.8%
EUR::german ifo business climate index::none,2008-10-27,17:00,87.1,,91.2
EUR::ecb president trichet speaks::none,2008-10-27,21:55,,,0.00
USD::new home sales::none,2008-10-27,22:00,464K,452K,460K
JPY::retail sales::y/y,2008-10-28,07:50,-0.4%,0.0%,0.7%
GBP::boe mpc member gieve speaks::none,2008-10-28,08:00,,,0.00
AUD::nab business confidence::none,2008-10-28,08:30,-7,,-8
AUD::nab quarterly business confidence::none,2008-10-28,09:30,-7.00,,-8.00
EUR::gfk german consumer climate::none,2008-10-28,15:00,1.9,1.5,1.8
CHF::consumption indicator::none,2008-10-28,17:00,1.67,,1.62
GBP::cbi distributive trades survey::none,2008-10-28,19:00,-27,-35,-27
USD::s&p/cs hpi composite - 20 n.s.a.::y/y,2008-10-28,21:00,-16.6%,-16.6%,-16.3%
USD::cb consumer confidence::none,2008-10-28,22:00,38.0,52.2,59.8
USD::richmond manufacturing index::none,2008-10-28,22:00,-26,-21,-18
USD::treasury secretary paulson speaks::none,2008-10-28,22:00,,,0.00
NZD::trade balance::m/m,2008-10-29,05:45,"-1,183M",-632M,-750M
JPY::industrial production::m/m,2008-10-29,07:50,1.2%,0.5%,-3.5%
EUR::german cpi::m/m,2008-10-29,16:00,-0.2%,-0.2%,-0.1%
GBP::mortgage approvals::none,2008-10-29,17:30,33K,32K,32K
GBP::net lending to individuals::none,2008-10-29,17:30,2.4B,1.9B,1.4B
CNY::pboc interest rate::none,2008-10-29,18:00,6.66%,,6.93%
USD::durable goods orders::m/m,2008-10-29,20:30,0.8%,-1.2%,-4.8%
USD::core durable goods orders::m/m,2008-10-29,20:30,-1.1%,-1.5%,-3.3%
USD::crude oil inventories::none,2008-10-29,22:35,0.500M,,3.200M
GBP::boe mpc member blanchflower speaks::none,2008-10-30,02:00,,,0.00
USD::fed interest rate decision::none,2008-10-30,02:15,1.00%,1.00%,1.50%
USD::fed's balance sheet::none,2008-10-30,04:30,"1,969.09B",,"1,802.60B"
NZD::building consents::m/m,2008-10-30,05:45,8.4%,,-7.9%
NZD::anz business confidence::none,2008-10-30,10:00,-42.30,,1.60
GBP::nationwide hpi::m/m,2008-10-30,15:00,-1.4%,-1.5%,-1.5%
EUR::german unemployment change::none,2008-10-30,16:55,-26K,-10K,-29K
EUR::consumer confidence::none,2008-10-30,18:00,-24.0,-21.0,-19.0
CAD::ippi::m/m,2008-10-30,20:30,1.2%,-0.5%,-0.2%
CAD::rmpi::m/m,2008-10-30,20:30,-7.2%,-4.8%,-7.7%
USD::gdp::q/q,2008-10-30,20:30,-0.3%,-0.5%,2.8%
USD::initial jobless claims::none,2008-10-30,20:30,479K,478K,478K
USD::gdp price index::q/q,2008-10-30,20:30,4.2%,4.0%,1.1%
JPY::unemployment rate::none,2008-10-31,07:30,4.0%,4.2%,4.2%
JPY::household spending::y/y,2008-10-31,07:30,-2.3%,-3.9%,-4.0%
JPY::national core cpi::y/y,2008-10-31,07:30,2.3%,2.3%,2.4%
JPY::tokyo core cpi::y/y,2008-10-31,07:30,1.5%,1.5%,1.7%
AUD::private sector credit::m/m,2008-10-31,08:30,0.7%,0.4%,0.5%
JPY::housing starts::y/y,2008-10-31,13:00,54.2%,50.8%,53.6%
EUR::german retail sales::m/m,2008-10-31,15:00,-2.3%,-1.0%,1.9%
EUR::cpi::y/y,2008-10-31,18:00,3.2%,3.2%,3.6%
EUR::italian cpi::m/m,2008-10-31,18:00,0.0%,-0.1%,-0.3%
EUR::unemployment rate::none,2008-10-31,18:00,7.5%,7.5%,7.5%
CAD::gdp::m/m,2008-10-31,20:30,-0.3%,-0.3%,0.7%
USD::core pce price index::m/m,2008-10-31,20:30,0.2%,0.1%,0.2%
USD::personal income::m/m,2008-10-31,20:30,0.2%,0.2%,0.5%
USD::employment cost index::q/q,2008-10-31,20:30,0.7%,0.7%,0.7%
USD::personal spending::m/m,2008-10-31,20:30,-0.3%,-0.2%,0.0%
USD::chicago pmi::none,2008-10-31,21:45,37.8,48.5,56.7
USD::michigan consumer sentiment::none,2008-10-31,22:00,57.6,,57.5
GBP::gfk consumer confidence::none,2008-10-31,Tentative,-36,-35,-32
JPY::boj interest rate decision::none,2008-10-31,Tentative,0.30%,0.50%,0.50%
JPY::boj press conference::none,2008-10-31,Tentative,,,
USD::u.s. baker hughes oil rig count::none,2008-11-01,01:00,408,,423
USD::fed chairman bernanke speaks::none,2008-11-01,02:00,,,0.00
AUD::cftc aud speculative net positions::none,2008-11-01,03:30,-9.8K,,-7.2K
CAD::cftc cad speculative net positions::none,2008-11-01,03:30,-9.8K,,-12.4K
CHF::cftc chf speculative net positions::none,2008-11-01,03:30,-14.3K,,-15.9K
EUR::cftc eur speculative net positions::none,2008-11-01,03:30,-29.1K,,-30.6K
GBP::cftc gbp speculative net positions::none,2008-11-01,03:30,-33.1K,,-36.7K
JPY::cftc jpy speculative net positions::none,2008-11-01,03:30,31.8K,,30.1K
MXN::cftc mxn speculative net positions::none,2008-11-01,03:30,-3.0K,,0.4K
NZD::cftc nzd speculative net positions::none,2008-11-01,03:30,-2.4K,,-4.2K
USD::cftc silver speculative net positions::none,2008-11-01,03:30,15.1K,,13.6K
USD::cftc gold speculative net positions::none,2008-11-01,03:30,78.3K,,99.2K
USD::cftc crude oil speculative net positions::none,2008-11-01,04:30,-8.4k,,0.5k
CAD::budget balance::none,2008-11-01,17:00,-0.59B,,-0.55B
CAD::budget balance::y/y,2008-11-01,17:00,-0.06B,,0.54B
CAD::cpi::y/y,2008-11-01,17:00,2.60%,,3.40%
CAD::exports::none,2008-11-01,17:00,41.65B,,41.76B
CAD::foreign securities purchases by canadians::none,2008-11-01,17:00,-10.76B,,-0.65B
CAD::full employment change::none,2008-11-01,17:00,14.60K,,-10.60K
CAD::ippi::y/y,2008-11-01,17:00,9.80%,,8.60%
CAD::imports::none,2008-11-01,17:00,39.04B,,38.31B
CAD::ivey pmi n.s.a::none,2008-11-01,17:00,52.20,,61.00
CAD::part time employment change::none,2008-11-01,17:00,14.10K,,71.90K
CAD::participation rate::none,2008-11-01,17:00,67.60%,,67.50%
CAD::rmpi::y/y,2008-11-01,17:00,-0.30%,,15.70%
CAD::core cpi::y/y,2008-11-01,17:00,1.70%,,1.70%
CHF::kof leading indicators::none,2008-11-01,17:00,76.20,,80.00
EUR::italian business confidence::none,2008-11-01,17:00,92.10,,96.70
EUR::italian cpi::y/y,2008-11-01,17:00,3.50%,,3.80%
EUR::italian consumer confidence::none,2008-11-01,17:00,94.60,,95.20
EUR::italian hicp::m/m,2008-11-01,17:00,0.50%,,0.30%
EUR::italian hicp::y/y,2008-11-01,17:00,3.60%,,3.70%
EUR::italian industrial new orders::m/m,2008-11-01,17:00,-5.05%,,-3.32%
EUR::italian industrial new orders::y/y,2008-11-01,17:00,-13.98%,,-0.17%
EUR::italian industrial production::y/y,2008-11-01,17:00,-7.50%,,-7.00%
EUR::italian industrial sales::m/m,2008-11-01,17:00,-3.77%,,0.36%
EUR::italian industrial sales::y/y,2008-11-01,17:00,-4.77%,,7.89%
EUR::italian monthly unemployment rate::none,2008-11-01,17:00,6.80%,,6.90%
EUR::italian ppi::m/m,2008-11-01,17:00,-1.70%,,-0.10%
EUR::italian ppi::y/y,2008-11-01,17:00,4.10%,,6.30%
EUR::italian retail sales::y/y,2008-11-01,17:00,-1.60%,,0.91%
EUR::italian trade balance eu::none,2008-11-01,17:00,0.07B,,0.86B
EUR::italian trade balance non - eu::none,2008-11-01,17:00,-0.60B,,-3.50B
EUR::italian wage inflation::m/m,2008-11-01,17:00,0.11%,,0.00%
EUR::italian wage inflation::y/y,2008-11-01,17:00,3.70%,,4.00%
GBP::average earnings ex bonus::none,2008-11-01,17:00,3.40%,,3.30%
GBP::boe consumer credit::none,2008-11-01,17:00,0.48B,,0.02B
GBP::core ppi output::m/m,2008-11-01,17:00,0.10%,,0.60%
GBP::core ppi output::y/y,2008-11-01,17:00,4.90%,,5.00%
GBP::core rpi::m/m,2008-11-01,17:00,-0.30%,,0.60%
GBP::core rpi::y/y,2008-11-01,17:00,4.70%,,5.50%
GBP::industrial production::y/y,2008-11-01,17:00,-4.70%,,-2.20%
GBP::manufacturing production::y/y,2008-11-01,17:00,-4.40%,,-3.60%
GBP::mortgage lending::none,2008-11-01,17:00,0.32B,,1.20B
GBP::ppi input::y/y,2008-11-01,17:00,15.90%,,24.20%
GBP::ppi output::y/y,2008-11-01,17:00,6.60%,,8.30%
GBP::public sector net cash requirement::none,2008-11-01,17:00,42.75B,,40.13B
GBP::rpi::m/m,2008-11-01,17:00,-0.30%,,0.60%
GBP::cpi::m/m,2008-11-01,17:00,-0.20%,,0.50%
GBP::core retail sales::m/m,2008-11-01,17:00,-0.40%,,-0.10%
GBP::core retail sales::y/y,2008-11-01,17:00,-0.10%,,-0.60%
GBP::halifax house price index::y/y,2008-11-01,17:00,-13.70%,,-12.40%
GBP::nationwide hpi::y/y,2008-11-01,17:00,-14.60%,,-12.40%
GBP::retail sales::y/y,2008-11-01,17:00,1.90%,,1.80%
GBP::trade balance non - eu::none,2008-11-01,17:00,-4.64B,,-4.85B
KRW::cpi::m/m,2008-11-01,17:00,-0.10%,,0.10%
KRW::cpi::y/y,2008-11-01,17:00,4.80%,,5.10%
KRW::consumer confidence::none,2008-11-01,17:00,82.00,,93.00
KRW::current account::none,2008-11-01,17:00,2.55B,,-0.56B
KRW::export price index::y/y,2008-11-01,17:00,38.60%,,27.40%
KRW::exports::y/y,2008-11-01,17:00,7.80%,,27.60%
KRW::fx reserves - usd::none,2008-11-01,17:00,212.25B,,239.67B
KRW::import price index::y/y,2008-11-01,17:00,47.10%,,42.60%
KRW::imports::y/y,2008-11-01,17:00,10.30%,,45.40%
KRW::industrial production::m/m,2008-11-01,17:00,-1.00%,,-0.90%
KRW::industrial production::y/y,2008-11-01,17:00,-1.60%,,6.60%
KRW::interest rate decision::none,2008-11-01,17:00,4.25%,,5.25%
KRW::m2 money supply::none,2008-11-01,17:00,11.10%,,12.00%
KRW::manufacturing bsi index::none,2008-11-01,17:00,78.00,,79.00
KRW::ppi::m/m,2008-11-01,17:00,-0.30%,,-0.40%
KRW::ppi::y/y,2008-11-01,17:00,10.80%,,11.30%
KRW::service sector output::m/m,2008-11-01,17:00,-0.60%,,-0.20%
KRW::trade balance::none,2008-11-01,17:00,0.00B,,-2.10B
KRW::unemployment rate::none,2008-11-01,17:00,3.20%,,3.20%
MXN::1st half - month cpi::none,2008-11-01,17:00,0.49%,,0.44%
MXN::1st half - month core cpi::none,2008-11-01,17:00,0.15%,,0.41%
MXN::consumer confidence::none,2008-11-01,17:00,83.30,,86.80
MXN::consumer confidence n.s.a.::none,2008-11-01,17:00,82.00,,88.60
MXN::core cpi::m/m,2008-11-01,17:00,0.29%,,0.58%
MXN::economic activity::m/m,2008-11-01,17:00,0.03%,,-0.69%
MXN::economic activity::y/y,2008-11-01,17:00,-0.28%,,1.38%
MXN::fiscal balance::none,2008-11-01,17:00,78.37B,,13.86B
MXN::gross fixed investments::m/m,2008-11-01,17:00,0.46%,,-2.76%
MXN::gross fixed investments::y/y,2008-11-01,17:00,1.13%,,3.02%
MXN::industrial production::m/m,2008-11-01,17:00,0.05%,,-1.40%
MXN::industrial production::y/y,2008-11-01,17:00,-1.31%,,-1.46%
MXN::retail sales::m/m,2008-11-01,17:00,-0.91%,,-0.17%
MXN::trade balance::none,2008-11-01,17:00,-3.29B,,-2.94B
MXN::trade balance (usd)::none,2008-11-01,17:00,-2.53B,,-2.36B
MXN::unemployment rate::none,2008-11-01,17:00,4.03%,,3.88%
MXN::unemployment rate n.s.a.::none,2008-11-01,17:00,4.17%,,4.14%
MXN::cpi::m/m,2008-11-01,17:00,0.68%,,0.68%
MXN::cpi::y/y,2008-11-01,17:00,5.78%,,5.47%
MXN::interest rate decision::none,2008-11-01,17:00,8.25%,,8.25%
SEK::cpif (cpi at constant interest rates)::m/m,2008-11-01,17:00,-0.20%,,0.90%
SEK::cpif (cpi at constant interest rates)::y/y,2008-11-01,17:00,2.80%,,3.50%
SEK::consumer confidence::none,2008-11-01,17:00,69.80,,80.10
SEK::household lending growth::y/y,2008-11-01,17:00,9.70%,,10.05%
SEK::industrial new orders::y/y,2008-11-01,17:00,-11.65%,,-9.74%
SEK::industrial production::m/m,2008-11-01,17:00,-2.10%,,-4.20%
SEK::industrial production::y/y,2008-11-01,17:00,-6.80%,,-3.80%
SEK::manufacturing confidence::none,2008-11-01,17:00,-19.00,,-15.00
SEK::manufacturing pmi::none,2008-11-01,17:00,39.00,,42.30
SEK::ppi::m/m,2008-11-01,17:00,0.00%,,0.61%
SEK::ppi::y/y,2008-11-01,17:00,5.11%,,5.01%
SEK::retail sales::m/m,2008-11-01,17:00,-0.80%,,-1.10%
SEK::retail sales::y/y,2008-11-01,17:00,-0.40%,,-1.10%
SEK::services pmi::m/m,2008-11-01,17:00,42.90,,52.90
SEK::trade balance::none,2008-11-01,17:00,9.00B,,8.80B
SEK::unemployment rate::none,2008-11-01,17:00,5.70%,,5.90%
SEK::cpi::m/m,2008-11-01,17:00,0.20%,,1.00%
SEK::cpi::y/y,2008-11-01,17:00,4.00%,,4.40%
SEK::interest rate decision::none,2008-11-01,17:00,4.21%,,4.72%
USD::core pce price index::y/y,2008-11-01,17:00,1.80%,,2.10%
USD::ism non - manufacturing prices::none,2008-11-01,17:00,56.30,,72.40
USD::jolts job openings::none,2008-11-01,17:00,3.27M,,3.21M
USD::all car sales::none,2008-11-01,17:00,5.69M,,6.39M
USD::all truck sales::none,2008-11-01,17:00,4.97M,,6.30M
USD::average weekly hours::none,2008-11-01,17:00,34.40,,34.40
USD::building permits::m/m,2008-11-01,17:00,-12.00%,,-8.30%
USD::cb employment trends index::none,2008-11-01,17:00,107.10,,109.60
"USD::cpi index, n.s.a.::none",2008-11-01,17:00,216.57,,218.78
USD::chain store sales::m/m,2008-11-01,17:00,-0.90%,,1.00%
USD::chain store sales::w/w,2008-11-01,17:00,0.06%,,-0.65%
USD::chain store sales::y/y,2008-11-01,17:00,1.06%,,1.39%
USD::challenger job cuts::none,2008-11-01,17:00,112.88K,,95.09K
USD::chicago fed national activity::none,2008-11-01,17:00,-1.92,,-3.62
USD::cleveland cpi::m/m,2008-11-01,17:00,0.20%,,0.30%
USD::core cpi index::none,2008-11-01,17:00,216.79,,216.71
USD::dallas fed mfg business index::none,2008-11-01,17:00,-51.90,,-35.10
USD::dallas fed pce::none,2008-11-01,17:00,1.40%,,2.20%
USD::dallas fed services revenues::none,2008-11-01,17:00,-14.20,,-8.90
USD::domestic truck sales::none,2008-11-01,17:00,4.05M,,5.26M
USD::durables excluding defense::m/m,2008-11-01,17:00,-4.60%,,-4.80%
USD::eia weekly distillates stocks::none,2008-11-01,17:00,1.07M,,-2.00M
USD::factory orders ex transportation::m/m,2008-11-01,17:00,-6.00%,,-5.50%
USD::gasoline inventories::none,2008-11-01,17:00,2.96M,,-2.70M
USD::goods orders non defense ex air::m/m,2008-11-01,17:00,-4.00%,,-1.40%
USD::government payrolls::none,2008-11-01,17:00,12.00K,,-30.00K
USD::house price index::none,2008-11-01,17:00,199.50,,201.60
USD::house price index::y/y,2008-11-01,17:00,-9.50%,,-9.30%
USD::ism manufacturing new orders index::none,2008-11-01,17:00,33.20,,41.80
USD::ism non - manufacturing business activity::none,2008-11-01,17:00,43.80,,50.40
USD::ism non - manufacturing new orders::none,2008-11-01,17:00,44.10,,49.50
USD::ism - new york index::none,2008-11-01,17:00,398.20,,403.90
USD::jobless claims 4 - week avg.::none,2008-11-01,17:00,476.15K,,449.48K
USD::kc fed composite index::none,2008-11-01,17:00,-12.00,,-8.00
USD::kc fed manufacturing index::none,2008-11-01,17:00,-19.00,,-12.00
USD::mba 30 - year mortgage rate::none,2008-11-01,17:00,6.32%,,6.01%
USD::mba purchase index::none,2008-11-01,17:00,292.50,,346.52
USD::manufacturing payrolls::none,2008-11-01,17:00,-128.00K,,-83.00K
USD::manufacturing production::m/m,2008-11-01,17:00,-0.60%,,-3.40%
USD::michigan current conditions::none,2008-11-01,17:00,58.40,,76.50
USD::midwest manufacturing::none,2008-11-01,17:00,86.70,,88.90
USD::mortgage market index::none,2008-11-01,17:00,442.02,,543.39
USD::mortgage refinance index::none,2008-11-01,17:00,"1,314.19",,"1,690.57"
USD::nfib small business optimism::none,2008-11-01,17:00,87.50,,92.90
USD::natural gas storage::none,2008-11-01,17:00,58.00B,,67.77B
USD::overall net capital flow::none,2008-11-01,17:00,272.90B,,85.20B
USD::pending home sales index::none,2008-11-01,17:00,83.80,,90.70
USD::philly fed business conditions::none,2008-11-01,17:00,-4.80,,27.80
USD::philly fed capex index::none,2008-11-01,17:00,-4.00,,12.80
USD::philly fed new orders::none,2008-11-01,17:00,-28.70,,6.40
USD::philly fed prices paid::none,2008-11-01,17:00,9.40,,34.20
USD::real earnings::m/m,2008-11-01,17:00,1.10%,,-0.20%
USD::real personal consumption::m/m,2008-11-01,17:00,-0.40%,,-0.70%
USD::redbook::m/m,2008-11-01,17:00,-1.18%,,-1.20%
USD::redbook::y/y,2008-11-01,17:00,0.60%,,1.30%
USD::retail sales ex gas/autos::m/m,2008-11-01,17:00,-0.90%,,-1.20%
USD::richmond manufacturing shipments::none,2008-11-01,17:00,-28.00,,-27.00
USD::richmond services index::none,2008-11-01,17:00,-7.00,,-13.00
USD::s&p/cs hpi composite - 20 s.a.::m/m,2008-11-01,17:00,-1.80%,,-1.80%
USD::tic net long - term transactions including swaps::none,2008-11-01,17:00,-19.70B,,45.90B
USD::texas services sector outlook::none,2008-11-01,17:00,-41.20,,-30.50
"USD::us foreign buying, t - bonds::none",2008-11-01,17:00,32.70B,,20.10B
USD::5 - year note auction::none,2008-11-01,17:00,2.75%,,3.13%
USD::continuing jobless claims::none,2008-11-01,17:00,"3,778.61K",,"3,535.77K"
USD::existing home sales::m/m,2008-11-01,17:00,-4.20%,,1.90%
USD::export price index::m/m,2008-11-01,17:00,-2.10%,,-0.80%
USD::housing starts::m/m,2008-11-01,17:00,-5.20%,,-2.80%
USD::ism manufacturing employment::none,2008-11-01,17:00,33.70,,42.10
USD::ism non - manufacturing employment::none,2008-11-01,17:00,42.80,,44.30
USD::michigan 1 - year inflation expectations::none,2008-11-01,17:00,3.90%,,3.60%
USD::michigan 5 - year inflation expectations::none,2008-11-01,17:00,2.90%,,2.90%
USD::michigan consumer expectations::none,2008-11-01,17:00,56.70,,67.20
USD::new home sales::m/m,2008-11-01,17:00,-9.20%,,-0.50%
USD::philly fed employment::none,2008-11-01,17:00,-20.00,,-3.00
USD::private nonfarm payrolls::none,2008-11-01,17:00,-488.00K,,-422.00K
USD::retail control::m/m,2008-11-01,17:00,-0.90%,,-1.50%
USD::s&p/cs hpi composite - 20 n.s.a.::m/m,2008-11-01,17:00,-2.20%,,-1.80%
NZD::labor cost index::q/q,2008-11-03,05:45,1.1%,0.8%,0.8%
AUD::aig manufacturing index::none,2008-11-03,06:30,40.4,,47.2
AUD::mi inflation gauge::m/m,2008-11-03,07:30,-0.2%,,0.4%
AUD::house price index::q/q,2008-11-03,08:30,-1.80%,-0.50%,-0.30%
AUD::retail sales::m/m,2008-11-03,08:30,0.2%,0.2%,0.2%
AUD::commodity prices::y/y,2008-11-03,13:30,32.4%,,43.3%
CHF::manufacturing pmi::none,2008-11-03,16:30,47.0,45.5,47.8
USD::ism manufacturing pmi::none,2008-11-03,23:00,38.9,41.6,43.5
USD::ism manufacturing prices::none,2008-11-03,23:00,37.0,49.0,53.5
USD::construction spending::m/m,2008-11-03,23:00,-0.3%,-0.8%,0.0%
USD::total vehicle sales::none,2008-11-03,Tentative,10.60M,12.00M,12.50M
JPY::average cash earnings::y/y,2008-11-04,09:30,0.1%,0.2%,0.1%
NZD::anz commodity price index::m/m,2008-11-04,10:00,-7.4%,,-4.9%
AUD::rba interest rate decision::none,2008-11-04,11:30,5.25%,5.50%,6.00%
CHF::cpi::m/m,2008-11-04,14:45,0.5%,0.4%,0.1%
EUR::ppi::m/m,2008-11-04,18:00,-0.2%,-0.1%,-0.5%
USD::factory orders::m/m,2008-11-04,23:00,-2.5%,-1.0%,-4.0%
USD::fomc member fisher speaks::none,2008-11-04,23:45,,,
USD::u.s. presidential election::none,2008-11-04,Tentative,,,
AUD::aig services index::none,2008-11-05,06:30,42.1,,44.9
JPY::monetary base::y/y,2008-11-05,07:50,1.4%,1.0%,0.9%
GBP::nationwide consumer confidence::none,2008-11-05,08:00,55,47,50
AUD::building approvals::m/m,2008-11-05,08:30,-7.2%,-1.1%,-3.7%
AUD::trade balance::none,2008-11-05,08:30,1.46B,0.50B,1.36B
JPY::boj governor shirakawa speaks::none,2008-11-05,11:30,,,
GBP::industrial production::m/m,2008-11-05,17:30,-0.2%,-0.3%,-0.6%
GBP::manufacturing production::m/m,2008-11-05,17:30,-0.8%,-0.4%,-0.4%
EUR::retail sales::m/m,2008-11-05,18:00,-0.2%,-0.4%,0.3%
GBP::brc shop price index::y/y,2008-11-05,18:30,3.0%,,3.6%
USD::challenger job cuts::y/y,2008-11-05,20:30,78.9%,,32.6%
USD::adp nonfarm employment change::none,2008-11-05,21:15,-157K,-100K,-8K
USD::ism non - manufacturing pmi::none,2008-11-05,23:00,44.4,47.3,50.2
USD::crude oil inventories::none,2008-11-05,23:35,0.000M,,0.500M
USD::fed's balance sheet::none,2008-11-06,04:30,"2,074.21B",,"1,969.09B"
NZD::employment change::q/q,2008-11-06,05:45,0.1%,-0.8%,1.2%
NZD::unemployment rate::none,2008-11-06,05:45,4.2%,4.3%,3.9%
JPY::monetary policy meeting minutes::none,2008-11-06,07:50,,,0.00
GBP::niesr gdp estimate::none,2008-11-06,08:00,-0.5%,,-0.2%
AUD::employment change::none,2008-11-06,08:30,34.3K,-10.0K,2.2K
AUD::unemployment rate::none,2008-11-06,08:30,4.3%,4.4%,4.3%
JPY::leading index::none,2008-11-06,13:00,89.2,,89.0
GBP::halifax house price index::m/m,2008-11-06,17:00,-2.2%,-1.5%,-1.3%
EUR::german factory orders::m/m,2008-11-06,19:00,-8.0%,-2.2%,3.6%
GBP::boe interest rate decision::none,2008-11-06,20:00,3.00%,,4.50%
EUR::ecb interest rate decision::none,2008-11-06,20:45,3.25%,3.25%,3.75%
CAD::building permits::m/m,2008-11-06,21:30,13.4%,,-13.5%
EUR::ecb economic bulletin::none,2008-11-06,21:30,,,
USD::initial jobless claims::none,2008-11-06,21:30,481K,480K,479K
USD::nonfarm productivity::q/q,2008-11-06,21:30,1.1%,1.0%,4.3%
USD::unit labor costs::q/q,2008-11-06,21:30,3.6%,2.9%,-0.5%
